cbsa_code,cbsa_name_full,year,permits_sf,permits_mf,permits_tot,population,permits_per_capita
25060,"Gulfport-Biloxi-Pascagoula, MS",2000,2435,1384,3819,365397,10.4516457442179
25060,"Gulfport-Biloxi-Pascagoula, MS",2001,2258,545,2803,368163,7.61347555294801
25060,"Gulfport-Biloxi-Pascagoula, MS",2002,2305,342,2647,370891,7.13686770506699
25060,"Gulfport-Biloxi-Pascagoula, MS",2003,2296,544,2840,371296,7.64888390933379
25060,"Gulfport-Biloxi-Pascagoula, MS",2004,2908,722,3630,379253,9.57144702876444
25060,"Gulfport-Biloxi-Pascagoula, MS",2005,2369,535,2904,383412,7.57409783731339
25060,"Gulfport-Biloxi-Pascagoula, MS",2006,4676,819,5495,347253,15.8241973431475
25060,"Gulfport-Biloxi-Pascagoula, MS",2007,3319,3557,6876,356789,19.2718945931629
25060,"Gulfport-Biloxi-Pascagoula, MS",2008,2448,2729,5177,363290,14.25032343307
25060,"Gulfport-Biloxi-Pascagoula, MS",2009,2679,956,3635,367577,9.88908446393545
25060,"Gulfport-Biloxi-Pascagoula, MS",2010,1594,464,2058,371397,5.54124023618931
25060,"Gulfport-Biloxi-Pascagoula, MS",2011,1541,416,1957,375796,5.20761264090091
25060,"Gulfport-Biloxi-Pascagoula, MS",2012,1398,451,1849,378721,4.88222200511722
25060,"Gulfport-Biloxi-Pascagoula, MS",2013,1310,485,1795,381966,4.69937114821738
25060,"Gulfport-Biloxi-Pascagoula, MS",2014,1386,568,1954,385756,5.06537811466316
25060,"Gulfport-Biloxi-Pascagoula, MS",2015,1506,206,1712,388344,4.40846260016892
25060,"Gulfport-Biloxi-Pascagoula, MS",2016,1614,162,1776,390780,4.54475664056502
25060,"Gulfport-Biloxi-Pascagoula, MS",2017,1799,139,1938,394322,4.91476509045907
25060,"Gulfport-Biloxi-Pascagoula, MS",2018,1921,238,2159,397261,5.43471420552231
25100,"Guymon, OK",1990,37,0,37,16428,2.25225225225225
25100,"Guymon, OK",1991,3,0,3,16228,0.184865664283954
25100,"Guymon, OK",1992,2,0,2,16166,0.123716441915131
25100,"Guymon, OK",1993,21,0,21,16016,1.31118881118881
25100,"Guymon, OK",1994,20,0,20,16265,1.22963418383031
25100,"Guymon, OK",1995,29,92,121,16614,7.28301432526785
25100,"Guymon, OK",1996,25,0,25,17398,1.43694677549144
25100,"Guymon, OK",1997,9,92,101,18028,5.60239627246505
25100,"Guymon, OK",1998,11,79,90,18552,4.85122897800776
25100,"Guymon, OK",1999,8,94,102,18488,5.51709216789269
25100,"Guymon, OK",2000,11,64,75,20161,3.72005356877139
25100,"Guymon, OK",2001,6,85,91,19945,4.56254700426172
25100,"Guymon, OK",2002,15,0,15,19734,0.76010945576163
25100,"Guymon, OK",2003,15,0,15,19469,0.770455596075813
25100,"Guymon, OK",2004,10,0,10,19693,0.507794647844412
25100,"Guymon, OK",2005,15,0,15,19408,0.772877164056059
25100,"Guymon, OK",2006,14,0,14,19361,0.723103145498683
25100,"Guymon, OK",2007,11,0,11,19258,0.571191193270329
25100,"Guymon, OK",2008,13,0,13,19539,0.665335994677312
25100,"Guymon, OK",2009,0,0,0,20128,0
25100,"Guymon, OK",2010,2,0,2,20813,0.0960937875366358
25100,"Guymon, OK",2011,10,0,10,21245,0.470698987997176
25100,"Guymon, OK",2012,2,0,2,21556,0.092781592132121
25100,"Guymon, OK",2013,9,0,9,22022,0.408682226864045
25100,"Guymon, OK",2014,5,4,9,21733,0.414116780932223
